Age,Gender,Location,School_Grade,Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Parental_Control,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Phone_Usage_Purpose,Family_Communication,Weekend_Usage_Hours,Addiction_Level,Low_Sleep_Flag,Extreme_Usage_Flag,Daily_Usage_Hours_Outlier_Flag,Weekend_Usage_Hours_Outlier_Flag,Total_App_Time,Weekend_vs_Weekday_Diff,Time_on_Social_Media_Ratio,Time_on_Gaming_Ratio,Time_on_Education_Ratio
15,Female,Robertshire,11,6.6,9.5,53,5,1.0,8,4,1,0,0.8,121,13,3.3,1.25,2.05,Gaming,6,6.4,10.0,0,0,0,0,6.6,-0.1999999999999993,0.5,0.1893939393939394,0.3106060606060606
19,Other,South Brittanychester,12,8.3,5.7,58,9,1.6,3,1,3,0,0.1,21,9,1.7,0.8,1.2,Other,10,6.5,10.0,0,0,0,0,3.7,-1.8000000000000007,0.2048192771084337,0.09638554216867469,0.14457831325301204
18,Other,East Chadhaven,8,3.6,3.1,56,0,2.4,5,9,4,1,0.9,80,16,2.3,0.22,1.08,Social Media,7,7.3,10.0,1,0,0,0,3.6,3.6999999999999997,0.6388888888888888,0.06111111111111111,0.3
17,Male,Glennshire,9,5.4,3.1,88,0,0.0,7,10,10,0,0.7,29,11,2.9,0.3,0.5,Social Media,3,1.7,9.8,1,0,0,0,3.6999999999999997,-3.7,0.537037037037037,0.05555555555555555,0.09259259259259259
19,Other,Mirandaborough,9,2.1,7.3,71,7,0.5,4,1,4,1,1.7,54,9,0.94,0.56,0.6,Education,5,2.1,5.3,0,0,0,0,2.1,0.0,0.4476190476190476,0.26666666666666666,0.2857142857142857
16,Male,Brownchester,7,7.8,7.4,81,0,1.9,5,6,10,0,1.1,135,14,3.6,1.1,1.3,Browsing,6,4.5,10.0,0,0,0,0,6.0,-3.3,0.46153846153846156,0.14102564102564105,0.16666666666666669
14,Male,Chelseafurt,9,4.3,3.9,64,2,2.9,10,10,6,1,0.6,119,9,1.1,1.4,1.8,Other,4,6.7,9.0,1,0,0,0,4.3,2.4000000000000004,0.2558139534883721,0.3255813953488372,0.4186046511627907
18,Other,West Maryport,12,7.4,7.4,80,0,1.1,1,2,3,0,1.9,57,20,1.9,0.9,1.6,Gaming,10,4.6,10.0,0,0,0,0,4.4,-2.8000000000000007,0.25675675675675674,0.12162162162162161,0.21621621621621623
18,Female,West Donna,7,6.4,7.9,72,4,2.0,5,6,4,1,0.7,23,13,0.7,2.4,0.7,Other,3,7.4,8.6,0,0,0,0,3.8,1.0,0.10937499999999999,0.37499999999999994,0.10937499999999999
13,Other,West Jeremy,9,2.0,8.4,78,10,1.6,5,1,10,0,0.4,140,17,0.77,0.31,0.92,Gaming,1,5.1,6.8,0,0,0,0,2.0,3.0999999999999996,0.385,0.155,0.46
15,Male,Lake Laurastad,8,2.6,6.8,65,0,1.3,6,5,2,1,1.0,26,6,0.82,1.28,0.5,Other,6,9.5,5.5,0,0,0,0,2.6,6.9,0.3153846153846154,0.4923076923076923,0.1923076923076923
13,Other,North Brian,7,4.4,5.0,68,7,3.7,2,4,8,0,1.8,70,18,2.4,1.1,0.7,Browsing,2,5.1,10.0,0,0,0,0,4.2,0.6999999999999993,0.5454545454545454,0.25,0.15909090909090906
16,Other,Masonbury,8,4.8,6.5,57,7,0.7,9,10,8,0,0.8,68,16,0.5,3.7,,Education,3,7.9,10.0,0,0,0,0,4.2,3.1000000000000005,0.10416666666666667,0.7708333333333334,
15,Other,Port Anthony,10,7.7,5.9,75,2,2.2,2,8,10,0,1.0,74,16,2.4,2.9,0.9,Browsing,2,4.2,10.0,0,0,0,0,6.2,-3.5,0.3116883116883117,0.3766233766233766,0.11688311688311688
17,Other,Lisaport,12,4.2,5.6,88,10,0.5,9,6,2,0,1.1,58,19,3.3,0.4,0.2,Gaming,5,7.1,10.0,0,0,0,0,3.9,2.8999999999999995,0.7857142857142856,0.09523809523809523,0.047619047619047616
17,Other,Jonathonfort,12,4.6,5.7,98,4,0.6,8,5,1,0,1.1,46,18,1.58,1.8,1.22,Browsing,3,7.4,10.0,0,0,0,0,4.6,2.8000000000000007,0.34347826086956523,0.391304347826087,0.26521739130434785
19,Male,Swansonhaven,9,2.9,6.5,94,5,0.0,8,7,5,0,1.3,126,15,2.17,0.72,,Gaming,4,3.4,9.6,0,0,0,0,2.8899999999999997,0.5,0.7482758620689656,0.2482758620689655,
14,Female,East Calebburgh,10,6.8,5.5,55,1,0.6,9,10,10,0,1.1,129,10,3.2,2.6,0.7,Browsing,8,4.9,10.0,0,0,0,0,6.500000000000001,-1.8999999999999995,0.4705882352941177,0.3823529411764706,0.10294117647058823
18,Male,Hugheschester,9,4.7,5.9,61,10,0.1,10,4,2,0,2.0,95,12,2.46,1.79,0.45,Social Media,3,5.1,10.0,0,0,0,0,4.7,0.39999999999999947,0.5234042553191489,0.38085106382978723,0.09574468085106383
19,Female,Nicholsburgh,10,4.1,7.6,85,6,0.1,3,3,3,0,0.8,25,20,2.62,0.17,1.31,Other,3,7.7,8.0,0,0,0,0,4.1,3.6000000000000005,0.6390243902439026,0.04146341463414635,0.3195121951219513
15,Female,Kimberlychester,7,4.3,9.3,61,2,0.0,7,8,4,1,0.3,31,5,1.86,1.86,0.57,Other,5,6.4,6.5,0,0,0,0,4.29,2.1000000000000005,0.43255813953488376,0.43255813953488376,0.1325581395348837
13,Male,Melissashire,9,3.3,8.0,60,7,0.4,6,6,2,0,1.6,70,20,1.87,0.93,0.5,Education,9,4.9,9.2,0,0,0,0,3.3000000000000003,1.6000000000000005,0.5666666666666668,0.28181818181818186,0.15151515151515152
14,Female,Wagnermouth,7,8.0,5.8,79,7,1.1,1,1,4,1,0.7,130,17,1.8,2.4,1.4,Browsing,4,4.5,10.0,0,0,0,0,5.6,-3.5,0.225,0.3,0.175
17,Other,Marioville,9,5.0,5.1,90,3,1.0,6,8,9,1,0.7,68,18,2.06,1.9,1.03,Browsing,9,8.3,10.0,0,0,0,0,4.99,3.3000000000000007,0.41200000000000003,0.38,0.20600000000000002
18,Other,Lake Rachel,11,2.5,4.8,51,10,1.3,6,10,1,1,0.5,83,6,1.0,,1.5,Gaming,5,4.5,5.0,0,0,0,0,2.5,2.0,0.4,,0.6
14,Female,Meghanfurt,12,4.8,4.0,81,0,1.6,9,5,4,1,1.4,124,18,2.1,1.65,1.05,Browsing,6,4.7,10.0,0,0,0,0,4.8,-0.09999999999999964,0.43750000000000006,0.34375,0.21875000000000003
18,Other,New Julie,11,5.0,5.5,71,6,0.4,7,3,10,1,1.0,92,14,1.5,0.6,1.5,Browsing,7,9.0,9.0,0,0,0,0,3.6,4.0,0.3,0.12,0.3
16,Female,Donnaside,11,7.1,3.0,56,6,0.0,1,4,1,1,1.4,116,18,2.2,2.3,2.1,Other,5,4.1,10.0,1,0,0,0,6.6,-3.0,0.3098591549295775,0.323943661971831,0.295774647887324
18,Female,Cameronbury,7,7.9,6.5,55,4,0.0,8,9,5,1,2.0,97,11,1.8,0.8,0.3,Gaming,9,2.4,10.0,0,0,0,0,2.9,-5.5,0.22784810126582278,0.10126582278481013,0.03797468354430379
14,Male,Parksfurt,12,7.4,6.4,81,9,0.4,4,10,4,1,1.4,116,6,1.2,,1.0,Social Media,5,3.9,8.9,0,0,0,0,2.2,-3.5000000000000004,0.16216216216216214,,0.13513513513513511
15,Female,New Kellystad,11,2.5,5.4,66,0,0.6,9,8,4,0,0.6,85,14,0.99,0.62,0.89,Social Media,9,5.0,7.4,0,0,0,0,2.5,2.5,0.396,0.248,0.356
19,Male,Blackburnhaven,9,6.4,7.8,62,3,0.0,6,3,7,1,0.6,41,11,1.98,2.74,1.68,Other,5,9.4,10.0,0,0,0,0,6.4,3.0,0.30937499999999996,0.42812500000000003,0.26249999999999996
16,Other,Lake Luis,10,7.0,7.9,89,1,0.7,3,10,8,0,1.0,56,11,2.4,0.8,,Other,9,3.2,9.6,0,0,0,0,3.2,-3.8,0.34285714285714286,0.1142857142857143,
13,Female,Matthewland,9,5.1,4.3,63,9,1.3,4,8,6,0,0.0,49,6,2.55,0.68,1.87,Browsing,1,7.9,8.9,0,0,0,0,5.1,2.8000000000000007,0.5,0.13333333333333336,0.3666666666666667
14,Male,Nancyfort,9,6.9,7.1,98,8,0.2,8,4,8,0,1.2,54,7,1.3,0.8,0.3,Gaming,10,6.9,7.9,0,0,0,0,2.4,0.0,0.18840579710144928,0.11594202898550725,0.043478260869565216
13,Female,West Alanfort,10,4.0,6.2,59,7,0.2,10,10,1,0,0.7,114,13,1.8,1.67,0.53,Social Media,5,6.9,10.0,0,0,0,0,4.0,2.9000000000000004,0.45,0.4175,0.1325
16,Male,Sanchezport,8,6.6,9.4,82,3,1.1,7,4,7,0,0.3,83,20,0.7,1.8,0.5,Gaming,5,3.5,10.0,0,0,0,0,3.0,-3.0999999999999996,0.10606060606060606,0.27272727272727276,0.07575757575757576
18,Male,North Saraburgh,10,5.7,6.2,77,3,1.6,4,1,8,0,2.0,115,12,2.3,1.0,1.9,Education,3,6.2,10.0,0,0,0,0,5.199999999999999,0.5,0.40350877192982454,0.17543859649122806,0.3333333333333333
13,Other,South Jamesborough,8,2.9,5.8,67,9,0.0,7,3,1,0,1.1,86,13,1.45,0.95,0.5,Education,8,7.0,8.6,0,0,0,0,2.9,4.1,0.5,0.3275862068965517,0.1724137931034483
17,Female,Boothside,9,4.8,4.1,63,9,1.2,9,7,7,0,0.3,91,20,1.86,1.57,1.37,Gaming,4,8.0,10.0,0,0,0,0,4.800000000000001,3.2,0.3875,0.32708333333333334,0.2854166666666667
16,Female,Wilsonside,8,7.3,6.3,77,6,0.5,3,5,6,0,0.7,138,6,2.8,1.7,2.4,Browsing,4,8.6,10.0,0,0,0,0,6.9,1.2999999999999998,0.3835616438356164,0.2328767123287671,0.3287671232876712
13,Female,West Kathleen,8,4.9,5.6,98,8,0.4,4,2,3,1,0.5,121,10,3.29,0.56,1.04,Other,1,6.3,10.0,0,0,0,0,4.890000000000001,1.3999999999999995,0.6714285714285714,0.11428571428571428,0.21224489795918366
19,Male,Flowersshire,12,6.7,5.9,79,7,0.0,2,9,7,1,0.2,130,17,2.2,2.1,0.2,Browsing,5,3.1,10.0,0,0,0,0,4.500000000000001,-3.6,0.3283582089552239,0.31343283582089554,0.029850746268656716
19,Other,Prestonfort,12,2.2,8.2,60,5,2.0,10,7,3,1,0.5,70,10,1.1,0.36,0.74,Gaming,2,9.7,6.0,0,0,0,0,2.2,7.499999999999999,0.5,0.1636363636363636,0.3363636363636363
13,Male,New Christianfort,8,3.3,7.6,55,0,0.0,4,2,6,0,1.2,47,15,2.72,,0.58,Browsing,1,7.2,6.2,0,0,0,0,3.3000000000000003,3.9000000000000004,0.8242424242424243,,0.17575757575757575
14,Other,Port Melvinshire,9,6.8,4.8,76,6,2.2,2,8,5,1,0.9,142,12,4.0,,1.6,Other,5,7.9,10.0,0,0,0,0,5.6,1.1000000000000005,0.5882352941176471,,0.23529411764705885
18,Other,Richardbury,11,5.2,6.6,93,4,0.0,8,10,4,1,1.1,36,18,2.17,1.65,1.39,Education,10,7.5,10.0,0,0,0,0,5.21,2.3,0.41730769230769227,0.3173076923076923,0.2673076923076923
19,Male,Jamieville,11,6.0,3.1,78,1,1.0,4,4,2,0,0.6,130,6,2.66,1.77,1.57,Browsing,3,10.0,10.0,1,0,0,0,6.0,4.0,0.44333333333333336,0.295,0.26166666666666666
15,Other,New Darlene,12,5.9,5.0,74,1,1.0,9,8,3,1,0.8,94,6,3.19,1.87,0.83,Gaming,2,4.0,10.0,0,0,0,0,5.890000000000001,-1.9000000000000004,0.5406779661016948,0.3169491525423729,0.1406779661016949
19,Female,Kellyton,10,3.7,4.6,72,0,0.6,4,10,7,1,1.2,146,18,1.23,1.36,1.11,Gaming,10,4.6,10.0,0,0,0,0,3.7,0.8999999999999995,0.3324324324324324,0.3675675675675676,0.3
17,Male,Port Waynehaven,10,8.4,7.7,57,3,1.4,6,8,5,0,0.5,49,14,1.3,1.5,1.4,Education,10,4.6,10.0,0,0,0,0,4.199999999999999,-3.8000000000000007,0.15476190476190477,0.17857142857142858,0.16666666666666666
15,Other,Jasminville,10,0.8,7.4,70,7,1.7,9,1,1,1,0.8,67,10,0.46,0.14,0.19,Browsing,6,8.9,4.2,0,0,0,0,0.79,8.1,0.575,0.17500000000000002,0.2375
18,Other,Michelleside,7,7.2,3.0,84,4,1.8,3,8,5,1,0.9,83,8,2.9,2.6,1.6,Education,4,6.4,10.0,1,0,0,0,7.1,-0.7999999999999998,0.40277777777777773,0.3611111111111111,0.22222222222222224
13,Male,Adammouth,11,4.6,5.3,91,4,0.9,10,3,6,1,0.8,129,6,1.6,2.2,0.8,Social Media,6,3.4,9.5,0,0,0,0,4.6000000000000005,-1.1999999999999997,0.3478260869565218,0.47826086956521746,0.1739130434782609
19,Male,Port Natalie,11,2.4,6.8,63,8,0.0,9,8,7,0,0.8,50,16,1.14,0.74,0.51,Other,1,8.0,6.5,0,0,0,0,2.3899999999999997,5.6,0.475,0.30833333333333335,0.21250000000000002
16,Female,East Christopher,8,4.3,6.6,94,9,1.0,2,10,4,0,0.8,47,17,1.6,1.4,,Social Media,5,0.7,8.3,0,0,0,0,3.0,-3.5999999999999996,0.372093023255814,0.3255813953488372,
14,Other,Duanebury,8,6.8,6.1,92,8,2.0,9,1,5,1,1.0,46,6,2.1,1.7,1.7,Other,5,2.9,9.7,0,0,0,0,5.5,-3.9,0.3088235294117647,0.25,0.25
13,Other,Lake Willieshire,11,6.3,5.4,100,8,2.0,5,5,3,0,1.8,30,12,1.6,1.4,1.8,Browsing,5,5.5,9.6,0,0,0,0,4.8,-0.7999999999999998,0.253968253968254,0.2222222222222222,0.28571428571428575
13,Female,Joneschester,10,5.3,9.7,52,5,1.0,3,3,8,1,1.7,145,9,2.3,1.3,,Education,6,7.3,8.8,0,0,0,0,3.5999999999999996,2.0,0.43396226415094336,0.24528301886792456,
17,Other,North Anne,9,4.4,5.7,99,2,1.2,1,4,10,1,0.9,58,9,2.5,1.0,0.6,Other,2,4.3,8.0,0,0,0,0,4.1,-0.10000000000000053,0.5681818181818181,0.22727272727272727,0.13636363636363635
16,Other,New Alicia,10,8.1,6.7,50,0,2.0,4,7,7,1,0.5,63,7,2.1,,1.8,Other,7,7.2,9.5,0,0,0,0,3.9000000000000004,-0.8999999999999995,0.2592592592592593,,0.22222222222222224
13,Other,Lake Lori,9,3.6,6.0,65,9,0.4,5,2,6,1,1.6,83,11,0.97,1.93,0.7,Education,4,4.5,7.8,0,0,0,0,3.5999999999999996,0.8999999999999999,0.26944444444444443,0.5361111111111111,0.19444444444444442
17,Other,Johnsmouth,7,5.0,5.5,66,5,0.8,2,10,10,1,1.4,129,17,2.45,1.45,1.09,Social Media,1,7.1,10.0,0,0,0,0,4.99,2.0999999999999996,0.49000000000000005,0.29,0.21800000000000003
17,Other,Banksshire,8,4.1,7.2,57,10,0.9,3,10,1,0,1.4,145,10,1.5,1.7,0.7,Gaming,7,6.7,8.6,0,0,0,0,3.9000000000000004,2.6000000000000005,0.3658536585365854,0.41463414634146345,0.17073170731707318
19,Other,East Jakehaven,10,4.3,9.2,53,8,0.5,10,3,10,1,1.6,47,14,2.7,1.2,,Social Media,2,5.6,7.3,0,0,0,0,3.9000000000000004,1.2999999999999998,0.6279069767441862,0.27906976744186046,
18,Male,Mccannshire,10,4.2,7.6,58,1,1.2,4,2,7,1,1.1,59,15,2.47,1.0,0.73,Education,9,4.3,8.4,0,0,0,0,4.2,0.09999999999999964,0.5880952380952381,0.23809523809523808,0.1738095238095238
18,Male,Sharonside,8,6.4,4.4,60,5,0.5,7,1,3,0,0.6,42,10,2.4,1.2,0.4,Browsing,5,5.9,10.0,0,0,0,0,3.9999999999999996,-0.5,0.37499999999999994,0.18749999999999997,0.0625
16,Female,Peterfort,9,3.3,7.2,74,4,1.3,2,7,4,1,1.0,111,6,1.46,0.97,0.87,Other,6,4.3,7.6,0,0,0,0,3.3,1.0,0.44242424242424244,0.29393939393939394,0.26363636363636367
19,Female,Kerrchester,12,5.7,8.0,96,1,0.9,3,4,2,1,1.5,65,20,2.38,1.95,1.37,Gaming,3,7.8,10.0,0,0,0,0,5.7,2.0999999999999996,0.4175438596491228,0.34210526315789475,0.24035087719298245
16,Other,Taylorbury,10,5.7,6.2,97,4,1.4,7,2,4,0,0.8,134,14,2.3,1.5,,Social Media,5,5.2,10.0,0,0,0,0,3.8,-0.5,0.40350877192982454,0.2631578947368421,
13,Other,Andrewview,9,1.8,4.1,98,2,1.3,9,6,9,1,0.5,49,6,0.88,0.65,0.27,Other,5,7.8,6.4,0,0,0,0,1.8,6.0,0.4888888888888889,0.3611111111111111,0.15
17,Female,North Michaelland,9,0.2,5.4,60,5,1.5,6,3,2,1,2.4,102,17,0.11,0.08,0.01,Gaming,10,6.6,5.8,0,0,0,0,0.2,6.3999999999999995,0.5499999999999999,0.39999999999999997,0.049999999999999996
16,Female,Jonesbury,8,2.7,6.9,55,9,0.7,6,8,6,1,2.1,139,13,0.8,1.45,0.45,Education,8,7.6,9.1,0,0,0,0,2.7,4.8999999999999995,0.2962962962962963,0.537037037037037,0.16666666666666666
17,Male,Lake Sabrinaburgh,9,4.3,6.7,93,6,0.4,7,9,6,0,0.8,33,13,2.5,,1.8,Social Media,8,4.0,6.7,0,0,0,0,4.3,-0.2999999999999998,0.5813953488372093,,0.4186046511627907
16,Other,Michaelside,7,4.5,6.5,85,6,0.8,10,8,10,0,0.5,22,18,2.65,1.23,0.62,Education,8,5.7,10.0,0,0,0,0,4.5,1.2000000000000002,0.5888888888888889,0.2733333333333333,0.13777777777777778
18,Male,Martinport,8,4.6,5.6,91,6,1.6,3,7,9,0,0.7,128,14,2.47,0.77,1.36,Social Media,3,3.0,10.0,0,0,0,0,4.6000000000000005,-1.5999999999999996,0.5369565217391306,0.1673913043478261,0.29565217391304355
16,Other,Parkerfurt,12,7.5,5.9,84,6,1.5,7,9,6,0,1.6,76,13,2.1,2.1,0.8,Browsing,8,11.5,10.0,0,0,0,1,5.0,4.0,0.28,0.28,0.10666666666666667
16,Other,Brandonbury,12,5.3,6.1,98,2,1.7,9,4,2,1,1.1,51,7,3.2,,0.9,Other,1,6.1,7.9,0,0,0,0,4.1000000000000005,0.7999999999999998,0.6037735849056605,,0.169811320754717
15,Other,Lake Crystalborough,12,4.9,4.8,73,3,1.8,5,3,2,0,1.1,105,14,1.0,,1.0,Education,8,4.2,8.4,0,0,0,0,2.0,-0.7000000000000002,0.2040816326530612,,0.2040816326530612
15,Male,Jacksonborough,9,5.4,6.9,57,10,0.6,9,3,9,0,1.2,45,5,0.2,1.2,1.2,Education,3,5.9,5.3,0,0,0,0,2.5999999999999996,0.5,0.037037037037037035,0.2222222222222222,0.2222222222222222
14,Other,Ericamouth,9,0.5,6.2,57,7,1.0,6,6,1,0,0.9,73,7,0.27,0.15,0.08,Education,8,5.7,6.6,0,0,0,0,0.5,5.2,0.54,0.3,0.16
17,Other,North Isaiahbury,9,7.6,6.0,100,3,1.4,4,4,6,1,1.0,105,9,3.9,0.3,1.3,Gaming,8,9.4,10.0,0,0,0,0,5.5,1.8000000000000007,0.5131578947368421,0.039473684210526314,0.17105263157894737
19,Male,Hollyton,7,7.6,3.0,69,10,0.4,5,7,8,0,0.5,66,7,2.1,3.1,2.0,Social Media,5,5.8,10.0,1,0,0,0,7.2,-1.7999999999999998,0.27631578947368424,0.4078947368421053,0.2631578947368421
19,Female,Kimberlybury,10,2.5,5.6,87,9,0.7,8,5,3,0,1.6,90,12,1.42,0.58,0.5,Browsing,2,6.9,8.7,0,0,0,0,2.5,4.4,0.568,0.23199999999999998,0.2
19,Female,Debrafurt,7,5.5,6.4,93,10,0.3,8,10,7,1,1.5,57,9,3.0,0.8,0.3,Education,4,9.9,9.0,0,0,0,0,4.1,4.4,0.5454545454545454,0.14545454545454548,0.05454545454545454
16,Female,Lake Brian,12,2.7,4.6,51,6,0.6,4,7,8,0,1.3,100,12,1.39,0.36,0.95,Education,6,4.3,9.6,0,0,0,0,2.7,1.5999999999999996,0.5148148148148147,0.13333333333333333,0.3518518518518518
19,Male,West Samantha,10,7.0,5.4,96,0,0.5,5,9,9,0,1.2,100,18,2.8,1.8,0.4,Other,9,3.4,10.0,0,0,0,0,5.0,-3.6,0.39999999999999997,0.2571428571428572,0.05714285714285715
16,Female,South Stephaniebury,9,5.3,5.0,83,0,1.0,7,3,7,1,1.0,22,10,1.97,2.04,1.29,Education,9,1.7,10.0,0,0,0,0,5.3,-3.5999999999999996,0.3716981132075472,0.3849056603773585,0.24339622641509434
15,Female,West Melissabury,9,4.7,5.3,94,1,1.5,9,6,4,0,0.5,104,12,2.22,1.68,0.8,Social Media,4,4.5,10.0,0,0,0,0,4.7,-0.20000000000000018,0.4723404255319149,0.35744680851063826,0.1702127659574468
19,Other,New Kristen,9,5.4,4.9,68,10,1.2,1,2,6,1,0.6,127,12,2.66,0.86,1.88,Other,3,3.3,10.0,0,0,0,0,5.4,-2.1000000000000005,0.4925925925925926,0.15925925925925924,0.3481481481481481
17,Other,West Melissa,10,8.5,5.2,63,6,1.0,9,10,9,1,1.1,59,17,2.3,2.7,3.0,Social Media,9,9.0,10.0,0,0,0,0,8.0,0.5,0.27058823529411763,0.31764705882352945,0.35294117647058826
17,Other,East Deborahchester,8,6.2,4.4,56,4,0.9,1,5,6,1,1.5,46,14,2.2,1.2,,Browsing,5,2.9,10.0,0,0,0,0,3.4000000000000004,-3.3000000000000003,0.3548387096774194,0.1935483870967742,
16,Female,Sabrinaton,11,2.7,5.1,82,9,0.4,3,5,6,0,0.5,67,17,1.75,0.45,0.5,Education,2,1.8,9.3,0,0,0,0,2.7,-0.9000000000000001,0.6481481481481481,0.16666666666666666,0.18518518518518517
17,Male,Angelaside,11,3.5,5.1,77,6,1.7,1,1,2,1,1.2,91,9,1.75,0.79,0.96,Other,2,7.7,7.5,0,0,0,0,3.5,4.2,0.5,0.22571428571428573,0.2742857142857143
18,Female,North Catherine,8,3.5,7.2,94,0,0.5,1,6,7,0,2.0,84,11,1.48,1.59,0.44,Gaming,10,5.2,9.4,0,0,0,0,3.5100000000000002,1.7000000000000002,0.4228571428571429,0.4542857142857143,0.12571428571428572
14,Male,Lake Raymond,7,6.6,5.0,84,4,1.0,2,6,8,1,0.4,63,16,1.7,,1.1,Gaming,5,6.7,10.0,0,0,0,0,2.8,0.10000000000000053,0.25757575757575757,,0.16666666666666669
16,Other,New Vincent,11,6.1,7.5,71,10,0.6,7,10,4,0,1.5,39,20,1.74,1.84,2.52,Education,9,5.8,10.0,0,0,0,0,6.1,-0.2999999999999998,0.28524590163934427,0.3016393442622951,0.4131147540983607
17,Other,Emmamouth,10,3.3,5.6,59,6,0.6,7,4,10,1,1.2,140,5,1.91,1.25,0.15,Education,9,1.8,8.6,0,0,0,0,3.31,-1.4999999999999998,0.5787878787878787,0.3787878787878788,0.045454545454545456
13,Male,New Teresa,10,6.3,7.2,81,7,0.0,3,4,3,0,1.9,77,15,2.5,0.4,1.8,Social Media,7,5.0,10.0,0,0,0,0,4.7,-1.2999999999999998,0.39682539682539686,0.0634920634920635,0.28571428571428575
14,Male,Cruzland,11,6.5,7.9,93,10,1.7,9,4,1,1,0.6,113,8,3.73,2.17,0.61,Browsing,10,7.1,10.0,0,0,0,0,6.510000000000001,0.5999999999999996,0.5738461538461539,0.33384615384615385,0.09384615384615384
19,Other,West Colin,8,4.6,8.4,84,4,1.8,3,4,1,0,0.5,51,18,2.77,1.39,0.44,Other,9,6.8,10.0,0,0,0,0,4.6000000000000005,2.2,0.6021739130434783,0.30217391304347824,0.09565217391304348
13,Other,Schultzfurt,11,1.6,6.0,75,9,1.0,8,4,4,0,0.3,62,17,0.72,0.51,0.38,Education,10,4.1,6.1,0,0,0,0,1.6099999999999999,2.4999999999999996,0.44999999999999996,0.31875,0.2375
18,Male,Jonesside,8,8.1,7.7,71,5,0.1,9,3,5,1,1.4,143,6,2.8,0.7,,Other,9,6.4,10.0,0,0,0,0,3.5,-1.6999999999999993,0.345679012345679,0.08641975308641975,
16,Female,East Williamborough,11,4.7,5.8,51,8,1.3,2,9,7,1,0.3,60,10,2.92,0.85,0.93,Browsing,6,5.0,10.0,0,0,0,0,4.7,0.2999999999999998,0.6212765957446809,0.18085106382978722,0.19787234042553192
15,Other,Elliottton,9,8.8,7.1,59,10,0.2,10,4,2,1,1.1,141,14,0.9,0.5,1.2,Browsing,8,5.5,10.0,0,0,0,0,2.5999999999999996,-3.3000000000000007,0.10227272727272727,0.056818181818181816,0.13636363636363635
17,Female,Floresview,9,8.9,7.0,93,9,1.4,9,8,3,0,0.0,70,5,1.8,1.8,0.5,Browsing,9,4.4,10.0,0,0,0,0,4.1,-4.5,0.20224719101123595,0.20224719101123595,0.056179775280898875
17,Male,Leonardfurt,12,3.0,3.5,83,1,1.9,1,4,3,1,0.6,35,17,1.05,1.5,0.45,Social Media,1,9.6,10.0,1,0,0,0,3.0,6.6,0.35000000000000003,0.5,0.15
13,Male,West Tammy,12,4.5,7.8,74,4,0.6,7,9,3,0,1.3,104,15,0.8,,0.9,Browsing,4,4.1,6.5,0,0,0,0,1.7000000000000002,-0.40000000000000036,0.17777777777777778,,0.2
17,Female,Smithton,8,5.4,7.5,57,10,0.0,4,2,2,1,0.4,80,20,2.5,0.4,1.6,Other,1,5.1,10.0,0,0,0,0,4.5,-0.3000000000000007,0.4629629629629629,0.07407407407407407,0.2962962962962963
15,Other,New Jaimemouth,11,6.3,3.0,74,10,0.7,6,2,4,1,0.7,95,8,2.5,0.9,0.2,Education,2,3.1,10.0,1,0,0,0,3.6,-3.1999999999999997,0.39682539682539686,0.14285714285714288,0.03174603174603175
16,Female,Markport,10,5.9,5.8,71,2,2.0,6,7,1,1,1.5,76,18,1.4,1.6,2.0,Other,4,7.7,10.0,0,0,0,0,5.0,1.7999999999999998,0.23728813559322032,0.2711864406779661,0.3389830508474576
18,Female,North Austin,9,10.6,9.1,93,8,2.8,10,6,8,1,1.4,36,7,3.7,1.2,2.5,Other,8,6.3,10.0,0,1,1,0,7.4,-4.3,0.34905660377358494,0.11320754716981132,0.2358490566037736
15,Female,Campbellland,12,4.3,6.3,87,6,1.8,3,9,3,1,1.1,129,20,1.2,1.5,1.3,Gaming,7,6.1,10.0,0,0,0,0,4.0,1.7999999999999998,0.27906976744186046,0.3488372093023256,0.3023255813953489
16,Female,Lake Roger,8,7.9,6.5,61,9,2.1,1,3,7,1,1.1,49,5,2.6,1.5,2.3,Other,5,5.7,10.0,0,0,0,0,6.3999999999999995,-2.2,0.3291139240506329,0.18987341772151897,0.29113924050632906
16,Male,Ortegafort,8,2.8,5.9,57,2,1.0,6,6,1,0,1.0,81,16,1.08,1.08,0.64,Browsing,2,8.0,8.1,0,0,0,0,2.8000000000000003,5.2,0.3857142857142858,0.3857142857142858,0.2285714285714286
13,Male,Lake Brent,9,3.8,6.7,60,4,2.8,4,4,3,1,1.1,24,19,1.3,1.8,0.4,Other,5,7.7,7.8,0,0,0,0,3.5,3.9000000000000004,0.34210526315789475,0.4736842105263158,0.10526315789473685
13,Other,Alyssaton,7,5.6,9.4,83,7,0.3,9,9,8,0,1.2,77,19,1.4,2.5,0.9,Browsing,8,4.3,10.0,0,0,0,0,4.8,-1.2999999999999998,0.25,0.44642857142857145,0.16071428571428573
